exercise_feature_0,exercise_feature_1,exercise_feature_2,exercise_feature_3,exercise_feature_4,exercise_feature_5,exercise_feature_6,exercise_feature_7,exercise_feature_8,exercise_feature_9,exercise_feature_10,exercise_feature_11,exercise_feature_12,exercise_feature_13,exercise_feature_14,exercise_feature_15,exercise_feature_16,exercise_feature_17,exercise_feature_18,exercise_feature_19,exercise_feature_20,exercise_feature_21,exercise_feature_22,exercise_feature_23,exercise_feature_24,exercise_feature_25,exercise_feature_26,exercise_feature_27,exercise_feature_28,exercise_feature_29,exercise_feature_30,exercise_feature_31,exercise_feature_32,exercise_feature_33,exercise_feature_34,exercise_feature_35,label
-0.018452161067732335,0.26860006078422677,-0.026142461341910173,0.2701830009249726,-0.020321247296930904,0.27744816103949427,-0.03354050387081831,0.2751327762259393,-0.016998572883245078,0.32468461096720586,0.038817718843907716,0.12576726255403675,0.054792259983304406,0.11906615682029112,0.06003676269588885,-0.022307703170780003,0.0576683936523053,-0.03689339375535957,-0.43922621883989843,-0.5603263752927569,0.43922621883989843,0.5603263752927569,0.14041384966714723,-0.2468110799768817,0.15838202223611075,-0.15887836106535466,0.10264789903880157,-0.33611312588951997,0.1167617720177296,-0.33226208180405054,0.9022862470618965,-0.235843121712712,-0.10056712556653132,-0.6762154678951644,0.45839912449078357,0.6561702071430517,plank
0.4492909401455373,0.03773802285247984,0.4448884193300864,0.014133385486774463,0.44670136966181556,-0.00987018769024046,0.43210799489221124,-0.009484227004466534,0.45762901335472317,0.037179269651883666,0.4416847408851148,0.36825425756419866,0.47633725842163077,0.39758783765218075,0.46144722502886865,0.2730454079023407,0.48223678025373706,0.2508407820683445,-0.47672322748808577,-0.35128488905148575,0.47672322748808577,0.35128488905148575,-0.33430561855565044,0.031203985361239424,-0.32531649450578803,0.09457932642610614,-0.40644580278504794,-0.21374496600871412,-0.390145701019805,-0.12822330304449672,0.7588023352418702,0.18469044380547886,-0.58067476483356,-0.8336543145003306,0.5857629631111909,0.6566252312039792,plank
0.31724711600448663,0.20834313685541495,0.3091976847027055,0.18899561823841804,0.3157592847152111,0.17390651028978563,0.29398179699743454,0.2634069112006522,0.31941492101705504,0.20895688618491223,0.31883622347187296,0.448617836014751,0.3476081483234508,0.40192132234781863,0.3427760956232682,0.2731012050410225,0.3555753641962826,0.24032073362069467,-0.3588596101172462,0.8659951937898284,0.3588596101172462,-0.8659951937898284,-0.1683558239925235,0.10487188586714792,-0.15560006465012616,0.05481887866537204,-0.24549245299063266,-0.18604354603386022,-0.24111850879677463,-0.18863661650690342,1.027423271822943,0.052478000600872175,-0.8086968894134683,-0.8929280796688569,0.42138056620734005,0.3646645610827902,plank
0.1281635655524967,0.15473867117190518,0.12114878342918504,0.14626824518616083,0.12790559356733713,0.14173672624633518,0.09257156363809042,0.14315082973159995,0.12928052759054023,0.0954751636160967,0.1382953192656983,0.22628508794179064,0.16773591902945062,0.10420879500451072,0.12072464180418725,0.29886018566553185,0.12149196795867605,0.2746169658049008,-0.5545339034236905,0.4486929170959783,0.5545339034236905,-0.4486929170959783,-0.0017042303056619857,0.042809049889532526,0.04665158081058433,-0.05390459090761254,-0.05938508946318922,-0.1831711448037244,-0.02882076827239151,-0.18815648324598355,0.5276620274962324,-0.09678337425757318,0.782234727250015,0.7642731613608028,0.3043938032461114,0.628155713013072,plank
-0.2604589703580544,-0.12215403312997147,-0.26307196900828494,-0.10232025616543765,-0.26056481651155344,-0.08834346946883853,-0.2582344461887439,-0.11273121434146771,-0.26043716804546285,-0.07108744581981292,-0.27339844320584367,-0.3024850325087288,-0.2634405015414918,-0.2506849437201851,-0.2627078703843783,-0.4028690909487261,-0.25337515412365946,-0.37944111312244705,0.20808809954693872,0.04821675453071172,-0.20808809954693872,-0.04821675453071172,0.11179121843122297,0.28968056004331755,0.12783906697077202,0.17800896819027823,0.18115847976390687,0.33818462179540115,0.1765272386590897,0.3567642626778349,-1.2106150733255556,-0.07372118217982182,0.2959288082495939,0.36894066621946964,0.4413342805170263,0.2917912666087872,squat
-0.05453352821672773,0.27910430037800105,-0.05804153216854398,0.29245594772699746,-0.05419098748800691,0.2822215652138315,-0.05866077663505434,0.3407151677011428,-0.048509019229684994,0.28498141501423624,0.008377679169143525,0.19447860497193264,0.012892713104614768,0.09533484299290505,0.011581934664190201,0.0780753016878913,-0.0014293278077865293,0.0498845237727692,-0.29424289231538053,0.45292106573873336,0.29424289231538053,-0.45292106573873336,0.19801759013720505,-0.14095576466175594,0.20263655770383682,-0.1870852962161626,0.1550395163942015,-0.27987789379007233,0.16203073138911492,-0.3081684333726403,0.9204872179804543,-0.2672289337454482,0.857848029986552,0.8354718663261833,-0.0021329260126026423,0.6677844451272008,pushup
-0.14302726326364243,0.2141568659808805,-0.14797645884865887,0.22473435543056924,-0.14829856984487486,0.2335523180090547,-0.1377094563945839,0.24719390449015521,-0.15904426209717654,0.2471828017049124,-0.054368579778831756,0.014187173892879271,-0.09886167419271709,-0.02358866004891089,-0.04659322771701055,-0.13257150322709674,-0.0832839403540231,-0.15984863433282148,-0.0936893522923816,-0.0175604088629211,0.0936893522923816,0.0175604088629211,0.29882564893515035,-0.32494878280680173,0.23437567012552635,-0.2729927194847293,0.254618416580971,-0.28865761009131713,0.22586430088380222,-0.31126193272814523,-0.7891528926582805,-0.29063456082115685,0.25763038929051846,0.6646291733917906,-1.4214183708754147,-1.3032244974841203,squat
-0.41538338606033054,-0.6317237724190705,-0.4065050317632913,-0.6071174676735205,-0.40935346085474456,-0.5781772322924845,-0.41378301598977973,-0.5569081154764491,-0.4042108560570561,-0.5101385220628216,-0.5189178325438664,-0.5465410078096786,-0.49880618331272397,-0.42817697192016396,-0.5170459427454254,-0.4632261813638947,-0.48118559332096866,-0.45975101578760164,0.5716037476214714,0.3090112487843678,-0.5716037476214714,-0.3090112487843678,-0.09465162618260353,0.786536855653476,-0.06416429998319115,0.5491269182271958,0.08735939150114609,1.0808633100574812,0.0717975917709828,1.0327849353064962,-1.2763848186022015,0.2529193104791146,0.49222221547759876,0.447611873222193,0.3312997506697756,0.18217018334473015,squat
0.01202321912786289,0.20910714674205327,0.015442396308880078,0.22418119141950507,0.010255048097573972,0.19825630520193693,0.02354884631537272,0.29053798589029084,0.006638582803394052,0.26066640076041964,0.09747165205756554,0.2459935558176462,0.08559502831218418,0.16063181012966493,0.09091765079783835,0.23065173184546622,0.07236025749045914,0.20700291845406318,0.17211857593277366,0.13890887043448688,-0.17211857593277366,-0.13890887043448688,0.2719184830724833,0.06817041564972129,0.20671327978109466,0.06278496880838134,0.16547144512929354,-0.19114971674697256,0.1534918618538977,-0.186385204861249,0.8576575815232729,-0.20061722469565457,0.8609501139765986,0.8152359507277132,-1.1033911284360516,-0.6778387630279158,pushup
-0.1456902967785699,0.3964233093894244,-0.15046180808384746,0.4033076602547056,-0.14928535449229646,0.40841628428456045,-0.13989715382031984,0.4474250328594362,-0.1573967044550887,0.4207734796006609,-0.0574512968914755,0.17187133820014977,-0.08582850196537321,0.08368862146337958,-0.040173571917337364,0.006447042345355929,-0.076377780584174,-0.03922664680150384,-0.10753056887268543,-0.0014189733251257107,0.10753056887268543,0.0014189733251257107,0.28300118183743994,-0.1776384143492288,0.25838882549584247,-0.15184053699440558,0.239732522175336,-0.31015234381644563,0.2398870268670942,-0.34474732861340235,3.2962201944312737,-0.2885393229043001,-2.756968877377381,-2.3373298859801834,-1.8821237011520948,-2.089391970819264,squat
0.22619148370179332,0.1391899385590315,0.22391407448276948,0.1432187142152419,0.23127276658993262,0.11790003567854347,0.20027984343010954,0.1117049027430481,0.21180487050814464,0.05510754539287591,0.1869612218505079,0.20801527562573352,0.1827851179189579,0.11259609580124146,0.15525448703184944,0.4315330893584605,0.13346707788319767,0.40014371364841744,-0.13641178405780288,0.6673024393843685,0.13641178405780288,-0.6673024393843685,-0.01643224518837301,0.09678129535802346,-0.03261784891418345,4.664327385418828e-05,-0.06494529496331504,-0.05505853282012229,-0.06327303299030665,-0.09990402168458219,0.6207742558870705,-0.01468522969082792,0.5510425288402092,0.5431697852682583,0.9360916123457633,0.8918174659322001,pushup
